Hauljoin,Pred_nodc,Pred_specn,Prey_nodc,Pred_len,Year,Month,day,region,Pred_name,Prey_Name,Vessel,Cruise,Haul,Rlat,Rlong,Gear_depth,Bottom_depth,Start_hour,Surface_temp,Gear_temp,INPFC_Area,Stationid,Start_date,Prey_sz1,Prey_sex
11034821,8791030401,5,8735000000,62,2007,7,7,GOA,Gadus macrocephalus (Pacific cod),Teleostei (fish) ,94,200701,162,55.92,-153.81,238,244,15,10.7,5.2,630,196-86,7/7/07 0:00,190,5
11034821,8791030401,1,6179180100,49,2007,7,7,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,94,200701,162,55.92,-153.81,238,244,15,10.7,5.2,630,196-86,7/7/07 0:00,6,3
11034821,8791030401,1,6179180100,49,2007,7,7,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,94,200701,162,55.92,-153.81,238,244,15,10.7,5.2,630,196-86,7/7/07 0:00,7,3
11034821,8791030401,1,6179180100,49,2007,7,7,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,94,200701,162,55.92,-153.81,238,244,15,10.7,5.2,630,196-86,7/7/07 0:00,30,3
11034821,8791030401,3,6179180104,58,2007,7,7,GOA,Gadus macrocephalus (Pacific cod),Yellow-leg pandalid (shrimp) Pandalus tridens,94,200701,162,55.92,-153.81,238,244,15,10.7,5.2,630,196-86,7/7/07 0:00,14,5
11034821,8791030401,3,6179180104,58,2007,7,7,GOA,Gadus macrocephalus (Pacific cod),Yellow-leg pandalid (shrimp) Pandalus tridens,94,200701,162,55.92,-153.81,238,244,15,10.7,5.2,630,196-86,7/7/07 0:00,17,5
11034821,8791030401,3,6179180104,58,2007,7,7,GOA,Gadus macrocephalus (Pacific cod),Yellow-leg pandalid (shrimp) Pandalus tridens,94,200701,162,55.92,-153.81,238,244,15,10.7,5.2,630,196-86,7/7/07 0:00,20,3
11034821,8791030401,3,8826010000,58,2007,7,7,GOA,Gadus macrocephalus (Pacific cod),Scorpaenidae (rockfish) ,94,200701,162,55.92,-153.81,238,244,15,10.7,5.2,630,196-86,7/7/07 0:00,65,5
11034821,8791030401,3,8826010000,58,2007,7,7,GOA,Gadus macrocephalus (Pacific cod),Scorpaenidae (rockfish) ,94,200701,162,55.92,-153.81,238,244,15,10.7,5.2,630,196-86,7/7/07 0:00,70,5
11034821,8791030401,3,8826010000,58,2007,7,7,GOA,Gadus macrocephalus (Pacific cod),Scorpaenidae (rockfish) ,94,200701,162,55.92,-153.81,238,244,15,10.7,5.2,630,196-86,7/7/07 0:00,80,5
11034821,8791030401,2,6179180102,60,2007,7,7,GOA,Gadus macrocephalus (Pacific cod),Flexed pandalid (shrimp) Pandalus goniurus,94,200701,162,55.92,-153.81,238,244,15,10.7,5.2,630,196-86,7/7/07 0:00,12,3
11018472,8791030401,7,6179180100,46,2007,7,14,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,94,200701,192,57.91,-150.15,203,209,8,10.9,5,630,240-131,7/14/07 0:00,11,
11018472,8791030401,7,6179180100,46,2007,7,14,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,94,200701,192,57.91,-150.15,203,209,8,10.9,5,630,240-131,7/14/07 0:00,11,
11018472,8791030401,9,6179180103,54,2007,7,14,GOA,Gadus macrocephalus (Pacific cod),Smooth pink shrimp Pandalus jordani,94,200701,192,57.91,-150.15,203,209,8,10.9,5,630,240-131,7/14/07 0:00,10,3
11018472,8791030401,9,6179180103,54,2007,7,14,GOA,Gadus macrocephalus (Pacific cod),Smooth pink shrimp Pandalus jordani,94,200701,192,57.91,-150.15,203,209,8,10.9,5,630,240-131,7/14/07 0:00,11,3
11018472,8791030401,9,6179180103,54,2007,7,14,GOA,Gadus macrocephalus (Pacific cod),Smooth pink shrimp Pandalus jordani,94,200701,192,57.91,-150.15,203,209,8,10.9,5,630,240-131,7/14/07 0:00,17,3
11018472,8791030401,9,6179180103,54,2007,7,14,GOA,Gadus macrocephalus (Pacific cod),Smooth pink shrimp Pandalus jordani,94,200701,192,57.91,-150.15,203,209,8,10.9,5,630,240-131,7/14/07 0:00,19,3
11018472,8791030401,10,6179180103,58,2007,7,14,GOA,Gadus macrocephalus (Pacific cod),Smooth pink shrimp Pandalus jordani,94,200701,192,57.91,-150.15,203,209,8,10.9,5,630,240-131,7/14/07 0:00,9,3
11018472,8791030401,10,6179180103,58,2007,7,14,GOA,Gadus macrocephalus (Pacific cod),Smooth pink shrimp Pandalus jordani,94,200701,192,57.91,-150.15,203,209,8,10.9,5,630,240-131,7/14/07 0:00,10,3
11018472,8791030401,10,6179180103,58,2007,7,14,GOA,Gadus macrocephalus (Pacific cod),Smooth pink shrimp Pandalus jordani,94,200701,192,57.91,-150.15,203,209,8,10.9,5,630,240-131,7/14/07 0:00,15,3
11018472,8791030401,10,6179180103,58,2007,7,14,GOA,Gadus macrocephalus (Pacific cod),Smooth pink shrimp Pandalus jordani,94,200701,192,57.91,-150.15,203,209,8,10.9,5,630,240-131,7/14/07 0:00,16,3
11018472,8791030401,10,6179180103,58,2007,7,14,GOA,Gadus macrocephalus (Pacific cod),Smooth pink shrimp Pandalus jordani,94,200701,192,57.91,-150.15,203,209,8,10.9,5,630,240-131,7/14/07 0:00,19,3
11018472,8791030401,10,8831080000,58,2007,7,14,GOA,Gadus macrocephalus (Pacific cod),Agonidae (poacher) ,94,200701,192,57.91,-150.15,203,209,8,10.9,5,630,240-131,7/14/07 0:00,120,3
11018472,8791030401,8,6179180101,64,2007,7,14,GOA,Gadus macrocephalus (Pacific cod),Pink shrimp Pandalus eous,94,200701,192,57.91,-150.15,203,209,8,10.9,5,630,240-131,7/14/07 0:00,13,3
11018472,8791030401,6,6179180103,55,2007,7,14,GOA,Gadus macrocephalus (Pacific cod),Smooth pink shrimp Pandalus jordani,94,200701,192,57.91,-150.15,203,209,8,10.9,5,630,240-131,7/14/07 0:00,10,
11018472,8791030401,6,6179180103,55,2007,7,14,GOA,Gadus macrocephalus (Pacific cod),Smooth pink shrimp Pandalus jordani,94,200701,192,57.91,-150.15,203,209,8,10.9,5,630,240-131,7/14/07 0:00,10,
11018472,8791030401,6,6179180103,55,2007,7,14,GOA,Gadus macrocephalus (Pacific cod),Smooth pink shrimp Pandalus jordani,94,200701,192,57.91,-150.15,203,209,8,10.9,5,630,240-131,7/14/07 0:00,10,
11018472,8791030401,6,6179180103,55,2007,7,14,GOA,Gadus macrocephalus (Pacific cod),Smooth pink shrimp Pandalus jordani,94,200701,192,57.91,-150.15,203,209,8,10.9,5,630,240-131,7/14/07 0:00,11,
11018472,8791030401,6,6179180103,55,2007,7,14,GOA,Gadus macrocephalus (Pacific cod),Smooth pink shrimp Pandalus jordani,94,200701,192,57.91,-150.15,203,209,8,10.9,5,630,240-131,7/14/07 0:00,11,
11018472,8791030401,3,6179180102,58,2007,7,14,GOA,Gadus macrocephalus (Pacific cod),Flexed pandalid (shrimp) Pandalus goniurus,94,200701,192,57.91,-150.15,203,209,8,10.9,5,630,240-131,7/14/07 0:00,10,
11018472,8791030401,3,6179180102,58,2007,7,14,GOA,Gadus macrocephalus (Pacific cod),Flexed pandalid (shrimp) Pandalus goniurus,94,200701,192,57.91,-150.15,203,209,8,10.9,5,630,240-131,7/14/07 0:00,10,
11018472,8791030401,3,6179180102,58,2007,7,14,GOA,Gadus macrocephalus (Pacific cod),Flexed pandalid (shrimp) Pandalus goniurus,94,200701,192,57.91,-150.15,203,209,8,10.9,5,630,240-131,7/14/07 0:00,13,3
11018472,8791030401,3,6179180102,58,2007,7,14,GOA,Gadus macrocephalus (Pacific cod),Flexed pandalid (shrimp) Pandalus goniurus,94,200701,192,57.91,-150.15,203,209,8,10.9,5,630,240-131,7/14/07 0:00,16,3
11018472,8791030401,3,6179180102,58,2007,7,14,GOA,Gadus macrocephalus (Pacific cod),Flexed pandalid (shrimp) Pandalus goniurus,94,200701,192,57.91,-150.15,203,209,8,10.9,5,630,240-131,7/14/07 0:00,16,3
11018472,8791030401,3,6179180102,58,2007,7,14,GOA,Gadus macrocephalus (Pacific cod),Flexed pandalid (shrimp) Pandalus goniurus,94,200701,192,57.91,-150.15,203,209,8,10.9,5,630,240-131,7/14/07 0:00,16.5,3
11018472,8791030401,4,6179180000,60,2007,7,14,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) ,94,200701,192,57.91,-150.15,203,209,8,10.9,5,630,240-131,7/14/07 0:00,10,3
11018472,8791030401,4,6179180000,60,2007,7,14,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) ,94,200701,192,57.91,-150.15,203,209,8,10.9,5,630,240-131,7/14/07 0:00,11,3
11018472,8791030401,2,6179180100,63,2007,7,14,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,94,200701,192,57.91,-150.15,203,209,8,10.9,5,630,240-131,7/14/07 0:00,13,
11018472,8791030401,2,6179180100,63,2007,7,14,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,94,200701,192,57.91,-150.15,203,209,8,10.9,5,630,240-131,7/14/07 0:00,13,
11018472,8791030401,2,6179180100,63,2007,7,14,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,94,200701,192,57.91,-150.15,203,209,8,10.9,5,630,240-131,7/14/07 0:00,17,3
11034824,8791030401,1,6179180103,41,2007,7,16,GOA,Gadus macrocephalus (Pacific cod),Smooth pink shrimp Pandalus jordani,94,200701,205,58.37,-149.14,135,141,17,11.7,5.2,630,253-140,7/16/07 0:00,10,3
11018476,8791030401,1,8831000000,32,2007,7,25,GOA,Gadus macrocephalus (Pacific cod),Cottoidei (sculpin) ,94,200701,233,59.67,-141.5,73,80,12,13.6,6.6,640,345-168,7/25/07 0:00,70,3
11018485,8791030401,4,6179180103,48,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Smooth pink shrimp Pandalus jordani,94,200701,260,56.37,-135.04,114,121,6,13.9,6.1,650,423-96,8/1/07 0:00,11,
11018485,8791030401,4,6179180103,48,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Smooth pink shrimp Pandalus jordani,94,200701,260,56.37,-135.04,114,121,6,13.9,6.1,650,423-96,8/1/07 0:00,11,
11018485,8791030401,4,6179180103,48,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Smooth pink shrimp Pandalus jordani,94,200701,260,56.37,-135.04,114,121,6,13.9,6.1,650,423-96,8/1/07 0:00,16,3
11018485,8791030401,5,6179180100,60,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,94,200701,260,56.37,-135.04,114,121,6,13.9,6.1,650,423-96,8/1/07 0:00,10,3
11018485,8791030401,3,8857040000,65,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Pleuronectidae (flatfish) ,94,200701,260,56.37,-135.04,114,121,6,13.9,6.1,650,423-96,8/1/07 0:00,31,5
11034827,8791030401,9,6179180103,57,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Smooth pink shrimp Pandalus jordani,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,15,
11034827,8791030401,9,6179180103,57,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Smooth pink shrimp Pandalus jordani,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,15,
11034827,8791030401,5,6179180100,62,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,7,3
11034827,8791030401,5,6179180100,62,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,8,3
11034827,8791030401,5,6179180100,62,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,10,3
11034827,8791030401,6,6179180104,63,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Yellow-leg pandalid (shrimp) Pandalus tridens,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,16.3,3
11034827,8791030401,3,6179180100,52,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,9,3
11034827,8791030401,3,6179180100,52,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,10,3
11034827,8791030401,3,6179180100,52,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,21,3
11034827,8791030401,4,6179180100,62,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,13.9,3
11034827,8791030401,4,6179180100,62,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,16.3,3
11034827,8791030401,2,6179180102,63,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Flexed pandalid (shrimp) Pandalus goniurus,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,10,
11034827,8791030401,2,6179180102,63,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Flexed pandalid (shrimp) Pandalus goniurus,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,10,
11034827,8791030401,2,6179180102,63,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Flexed pandalid (shrimp) Pandalus goniurus,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,11,3
11034827,8791030401,2,6179180102,63,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Flexed pandalid (shrimp) Pandalus goniurus,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,11.5,3
11034827,8791030401,2,6179180102,63,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Flexed pandalid (shrimp) Pandalus goniurus,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,12,
11034827,8791030401,2,6179180102,63,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Flexed pandalid (shrimp) Pandalus goniurus,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,12,
11034827,8791030401,2,6179180102,63,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Flexed pandalid (shrimp) Pandalus goniurus,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,12,
11034827,8791030401,2,6179180102,63,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Flexed pandalid (shrimp) Pandalus goniurus,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,14,3
11034827,8791030401,2,6179180102,63,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Flexed pandalid (shrimp) Pandalus goniurus,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,15,
11034827,8791030401,2,6179180102,63,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Flexed pandalid (shrimp) Pandalus goniurus,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,15,
11034827,8791030401,2,6179180102,63,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Flexed pandalid (shrimp) Pandalus goniurus,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,15,
11034827,8791030401,2,6179180102,63,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Flexed pandalid (shrimp) Pandalus goniurus,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,17,
11034827,8791030401,2,6179180102,63,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Flexed pandalid (shrimp) Pandalus goniurus,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,17,
11034827,8791030401,2,6179180102,63,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Flexed pandalid (shrimp) Pandalus goniurus,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,17,
11034827,8791030401,2,6179180102,63,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Flexed pandalid (shrimp) Pandalus goniurus,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,20,
11034827,8791030401,2,6179180102,63,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Flexed pandalid (shrimp) Pandalus goniurus,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,20,
11034827,8791030401,2,6179180102,63,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Flexed pandalid (shrimp) Pandalus goniurus,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,20,
11034827,8791030401,2,6179180102,63,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Flexed pandalid (shrimp) Pandalus goniurus,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,20,
11034827,8791030401,2,6179180102,63,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Flexed pandalid (shrimp) Pandalus goniurus,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,22,3
11028955,8791030401,7,8735000000,33,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Teleostei (fish) ,94,200701,262,55.84,-134.89,182,189,13,14.2,5.8,650,425-84,8/1/07 0:00,80,5
11018487,8791030401,1,6179180000,32,2007,8,3,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) ,94,200701,270,55.05,-133.98,144,150,13,13.3,6.2,650,436-66,8/3/07 0:00,7.5,3
11018487,8791030401,1,6179180000,32,2007,8,3,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) ,94,200701,270,55.05,-133.98,144,150,13,13.3,6.2,650,436-66,8/3/07 0:00,8,3
11018488,8791030401,3,6179180100,45,2007,8,4,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,94,200701,272,54.76,-133.87,205,211,6,13,5.8,650,437-59,8/4/07 0:00,10,
11018488,8791030401,3,6179180100,45,2007,8,4,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,94,200701,272,54.76,-133.87,205,211,6,13,5.8,650,437-59,8/4/07 0:00,10,
11018488,8791030401,2,6179180102,56,2007,8,4,GOA,Gadus macrocephalus (Pacific cod),Flexed pandalid (shrimp) Pandalus goniurus,94,200701,272,54.76,-133.87,205,211,6,13,5.8,650,437-59,8/4/07 0:00,13,3
11034828,8791030401,5,6179180000,58,2007,8,4,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) ,94,200701,274,54.7,-133.44,205,211,13,13.6,5.7,650,442-58,8/4/07 0:00,18,3
11034828,8791030401,7,6179180100,60,2007,8,4,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,94,200701,274,54.7,-133.44,205,211,13,13.6,5.7,650,442-58,8/4/07 0:00,10,3
11034828,8791030401,7,6179180100,60,2007,8,4,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,94,200701,274,54.7,-133.44,205,211,13,13.6,5.7,650,442-58,8/4/07 0:00,12,3
11034828,8791030401,7,6179180100,60,2007,8,4,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,94,200701,274,54.7,-133.44,205,211,13,13.6,5.7,650,442-58,8/4/07 0:00,14,3
11034828,8791030401,1,6179180103,56,2007,8,4,GOA,Gadus macrocephalus (Pacific cod),Smooth pink shrimp Pandalus jordani,94,200701,274,54.7,-133.44,205,211,13,13.6,5.7,650,442-58,8/4/07 0:00,9,3
11034828,8791030401,1,6179180103,56,2007,8,4,GOA,Gadus macrocephalus (Pacific cod),Smooth pink shrimp Pandalus jordani,94,200701,274,54.7,-133.44,205,211,13,13.6,5.7,650,442-58,8/4/07 0:00,13,3
11034828,8791030401,1,6179180103,56,2007,8,4,GOA,Gadus macrocephalus (Pacific cod),Smooth pink shrimp Pandalus jordani,94,200701,274,54.7,-133.44,205,211,13,13.6,5.7,650,442-58,8/4/07 0:00,20,3
11034828,8791030401,2,6179180104,62,2007,8,4,GOA,Gadus macrocephalus (Pacific cod),Yellow-leg pandalid (shrimp) Pandalus tridens,94,200701,274,54.7,-133.44,205,211,13,13.6,5.7,650,442-58,8/4/07 0:00,18,5
11034827,8791030401,7,6179180100,61,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,10,3
11034827,8791030401,7,6179180100,61,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,16,3
11034827,8791030401,7,6179180100,61,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,16.5,3
11034827,8791030401,7,6179180100,61,2007,8,1,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,94,200701,261,56.23,-134.97,157,163,9,13.3,5.6,650,424-93,8/1/07 0:00,18,3
11055384,8791030401,2,8831000000,34,2011,7,15,GOA,Gadus macrocephalus (Pacific cod),Cottoidei (sculpin) ,143,201101,243,57.89,-150.66,89,96,13,12,5.8,630,234-130,7/15/11 0:00,30,3
11055384,8791030401,3,8831000000,37,2011,7,15,GOA,Gadus macrocephalus (Pacific cod),Cottoidei (sculpin) ,143,201101,243,57.89,-150.66,89,96,13,12,5.8,630,234-130,7/15/11 0:00,60,3
11055384,8791030401,3,8831000000,37,2011,7,15,GOA,Gadus macrocephalus (Pacific cod),Cottoidei (sculpin) ,143,201101,243,57.89,-150.66,89,96,13,12,5.8,630,234-130,7/15/11 0:00,60,3
11055391,8791030401,1,8831023800,61,2011,7,16,GOA,Gadus macrocephalus (Pacific cod),Cottoidei (sculpin) Triglops sp.,143,201101,250,57.67,-150.26,138,145,15,11.2,5.3,630,239-125,7/16/11 0:00,160,3
11055391,8791030401,1,8831090101,61,2011,7,16,GOA,Gadus macrocephalus (Pacific cod),Smooth lumpsucker Aptocyclus ventricosus,143,201101,250,57.67,-150.26,138,145,15,11.2,5.3,630,239-125,7/16/11 0:00,120,3
11055405,8791030401,2,8831023800,67,2011,7,19,GOA,Gadus macrocephalus (Pacific cod),Cottoidei (sculpin) Triglops sp.,143,201101,265,58.48,-150,96,104,7,10.6,6.7,630,242-143,7/19/11 0:00,190,3
11055414,8791030401,1,6187010302,49,2011,7,20,GOA,Gadus macrocephalus (Pacific cod),Tanner crab Chionoecetes bairdi,143,201101,274,58.62,-149.91,133,140,13,12.1,5.4,630,243-146,7/20/11 0:00,11,3
11055479,8791030401,2,8735010000,29,2011,8,4,GOA,Gadus macrocephalus (Pacific cod),Non-gadoid fish remains ,143,201101,340,55.49,-134.47,181,188,12,12.9,6.2,650,430-76,8/4/11 0:00,40,5
11055481,8791030401,1,8831022501,74,2011,8,4,GOA,Gadus macrocephalus (Pacific cod),Thornback sculpin Paricelinus hopliticus,143,201101,342,55.49,-134.17,119,125,16,13,7.2,650,434-76,8/4/11 0:00,170,5
11055483,8791030401,1,6179180108,63,2011,8,5,GOA,Gadus macrocephalus (Pacific cod),Rough patch shrimp Pandalus stenolepis,143,201101,344,55.9,-133.8,105,112,6,,,659,438-86,8/5/11 0:00,8.3,3
11055483,8791030401,1,6179180108,63,2011,8,5,GOA,Gadus macrocephalus (Pacific cod),Rough patch shrimp Pandalus stenolepis,143,201101,344,55.9,-133.8,105,112,6,,,659,438-86,8/5/11 0:00,9.3,3
11055483,8791030401,1,6179180108,63,2011,8,5,GOA,Gadus macrocephalus (Pacific cod),Rough patch shrimp Pandalus stenolepis,143,201101,344,55.9,-133.8,105,112,6,,,659,438-86,8/5/11 0:00,11.2,3
11055483,8791030401,1,6179180108,63,2011,8,5,GOA,Gadus macrocephalus (Pacific cod),Rough patch shrimp Pandalus stenolepis,143,201101,344,55.9,-133.8,105,112,6,,,659,438-86,8/5/11 0:00,12,3
11055483,8791030401,1,6179180108,63,2011,8,5,GOA,Gadus macrocephalus (Pacific cod),Rough patch shrimp Pandalus stenolepis,143,201101,344,55.9,-133.8,105,112,6,,,659,438-86,8/5/11 0:00,12.5,3
11055483,8791030401,1,8826010100,63,2011,8,5,GOA,Gadus macrocephalus (Pacific cod),Scorpaenidae (rockfish) Sebastes sp.,143,201101,344,55.9,-133.8,105,112,6,,,659,438-86,8/5/11 0:00,59,5
11055432,8791030401,4,6179180204,68,2011,7,25,GOA,Gadus macrocephalus (Pacific cod),Sidestripe shrimp Pandalopsis dispar,143,201101,293,59.96,-147.19,183,190,14,14.1,5.5,630,276-174,7/25/11 0:00,31.6,3
11055435,8791030401,1,8735010000,67,2011,7,26,GOA,Gadus macrocephalus (Pacific cod),Non-gadoid fish remains ,143,201101,296,60.3,-146.07,34,42,8,14.5,6.3,640,290-181,7/26/11 0:00,76,5
11055435,8791030401,1,8857040501,67,2011,7,26,GOA,Gadus macrocephalus (Pacific cod),Rex sole Glyptocephalus zachirus,143,201101,296,60.3,-146.07,34,42,8,14.5,6.3,640,290-181,7/26/11 0:00,82,5
11055444,8791030401,1,6179180101,67,2011,7,27,GOA,Gadus macrocephalus (Pacific cod),Pink shrimp Pandalus eous,143,201101,305,59.94,-141.58,58,65,19,10.3,7.2,640,344-173,7/27/11 0:00,18.6,3
11055450,8791030401,2,6179180100,70,2011,7,29,GOA,Gadus macrocephalus (Pacific cod),Pandalidae (shrimp) Pandalus sp.,143,201101,311,59.66,-139.77,165,172,6,13.9,6.3,650,366-168,7/29/11 0:00,20,3
11055450,8791030401,2,6187010302,70,2011,7,29,GOA,Gadus macrocephalus (Pacific cod),Tanner crab Chionoecetes bairdi,143,201101,311,59.66,-139.77,165,172,6,13.9,6.3,650,366-168,7/29/11 0:00,35.5,1
11055450,8791030401,2,8793010703,70,2011,7,29,GOA,Gadus macrocephalus (Pacific cod),Shortfin eelpout Lycodes brevipes,143,201101,311,59.66,-139.77,165,172,6,13.9,6.3,650,366-168,7/29/11 0:00,108,5
11055471,8791030401,1,6187010302,60,2011,8,2,GOA,Gadus macrocephalus (Pacific cod),Tanner crab Chionoecetes bairdi,143,201101,332,56.36,-134.99,117,125,17,9.5,6.4,650,424-96,8/2/11 0:00,10.6,3
11055471,8791030401,1,8857040000,60,2011,8,2,GOA,Gadus macrocephalus (Pacific cod),Pleuronectidae (flatfish) ,143,201101,332,56.36,-134.99,117,125,17,9.5,6.4,650,424-96,8/2/11 0:00,49.2,5
