Hauljoin,Pred_nodc,Pred_specn,Prey_nodc,Pred_len,Year,Month,day,region,Pred_name,Prey_Name,Vessel,Cruise,Haul,Rlat,Rlong,Gear_depth,Bottom_depth,Start_hour,Surface_temp,Gear_temp,INPFC_Area,Stationid,Start_date,Prey_sz1,Prey_sex
11014166,8791030701,5,6179180101,59,2007,7,20,GOA,Gadus chalcogrammus (walleye pollock),Pink shrimp Pandalus eous,143,200701,240,59.87,-149.49,248,255,14,13.3,5.2,630,248-172,7/20/07 0:00,14,3
11014166,8791030701,4,6179180101,59,2007,7,20,GOA,Gadus chalcogrammus (walleye pollock),Pink shrimp Pandalus eous,143,200701,240,59.87,-149.49,248,255,14,13.3,5.2,630,248-172,7/20/07 0:00,19,3
11014166,8791030701,5,6179180101,59,2007,7,20,GOA,Gadus chalcogrammus (walleye pollock),Pink shrimp Pandalus eous,143,200701,240,59.87,-149.49,248,255,14,13.3,5.2,630,248-172,7/20/07 0:00,19,3
11014166,8791030701,5,6179180204,59,2007,7,20,GOA,Gadus chalcogrammus (walleye pollock),Sidestripe shrimp Pandalopsis dispar,143,200701,240,59.87,-149.49,248,255,14,13.3,5.2,630,248-172,7/20/07 0:00,19,3
11014166,8791030701,5,6179180204,59,2007,7,20,GOA,Gadus chalcogrammus (walleye pollock),Sidestripe shrimp Pandalopsis dispar,143,200701,240,59.87,-149.49,248,255,14,13.3,5.2,630,248-172,7/20/07 0:00,20,
11014166,8791030701,5,6179180204,59,2007,7,20,GOA,Gadus chalcogrammus (walleye pollock),Sidestripe shrimp Pandalopsis dispar,143,200701,240,59.87,-149.49,248,255,14,13.3,5.2,630,248-172,7/20/07 0:00,20,
11014166,8791030701,4,6179180204,59,2007,7,20,GOA,Gadus chalcogrammus (walleye pollock),Sidestripe shrimp Pandalopsis dispar,143,200701,240,59.87,-149.49,248,255,14,13.3,5.2,630,248-172,7/20/07 0:00,32,3
11014166,8791030701,9,6179180101,60,2007,7,20,GOA,Gadus chalcogrammus (walleye pollock),Pink shrimp Pandalus eous,143,200701,240,59.87,-149.49,248,255,14,13.3,5.2,630,248-172,7/20/07 0:00,17,3
11014169,8791030701,4,6179180101,55,2007,7,20,GOA,Gadus chalcogrammus (walleye pollock),Pink shrimp Pandalus eous,143,200701,243,60.01,-149.14,182,189,20,12.9,5.1,630,253-175,7/20/07 0:00,15,3
11014169,8791030701,4,6179180204,55,2007,7,20,GOA,Gadus chalcogrammus (walleye pollock),Sidestripe shrimp Pandalopsis dispar,143,200701,243,60.01,-149.14,182,189,20,12.9,5.1,630,253-175,7/20/07 0:00,16,3
11014169,8791030701,1,6179180101,52,2007,7,20,GOA,Gadus chalcogrammus (walleye pollock),Pink shrimp Pandalus eous,143,200701,243,60.01,-149.14,182,189,20,12.9,5.1,630,253-175,7/20/07 0:00,19,3
11014169,8791030701,1,6179180101,52,2007,7,20,GOA,Gadus chalcogrammus (walleye pollock),Pink shrimp Pandalus eous,143,200701,243,60.01,-149.14,182,189,20,12.9,5.1,630,253-175,7/20/07 0:00,22,3
11014169,8791030701,5,6179180000,60,2007,7,20,GOA,Gadus chalcogrammus (walleye pollock),Pandalidae (shrimp) ,143,200701,243,60.01,-149.14,182,189,20,12.9,5.1,630,253-175,7/20/07 0:00,14,3
11014169,8791030701,5,6179180000,60,2007,7,20,GOA,Gadus chalcogrammus (walleye pollock),Pandalidae (shrimp) ,143,200701,243,60.01,-149.14,182,189,20,12.9,5.1,630,253-175,7/20/07 0:00,18,3
11014178,8791030701,3,8735010000,55,2007,7,22,GOA,Gadus chalcogrammus (walleye pollock),Non-gadoid fish remains ,143,200701,254,58.58,-150.58,173,180,17,11.5,,630,235-145,7/22/07 0:00,105,3
11014178,8791030701,2,8755030501,68,2007,7,22,GOA,Gadus chalcogrammus (walleye pollock),Eulachon Thaleichthys pacificus ,143,200701,254,58.58,-150.58,173,180,17,11.5,,630,235-145,7/22/07 0:00,170,3
11014186,8791030701,3,8735010000,59,2007,7,27,GOA,Gadus chalcogrammus (walleye pollock),Non-gadoid fish remains ,143,200701,265,59.94,-147.21,152,158,6,12.4,,630,276-173,7/27/07 0:00,67,3
11014186,8791030701,2,6179180000,60,2007,7,27,GOA,Gadus chalcogrammus (walleye pollock),Pandalidae (shrimp) ,143,200701,265,59.94,-147.21,152,158,6,12.4,,630,276-173,7/27/07 0:00,14,3
11014186,8791030701,2,6179180000,60,2007,7,27,GOA,Gadus chalcogrammus (walleye pollock),Pandalidae (shrimp) ,143,200701,265,59.94,-147.21,152,158,6,12.4,,630,276-173,7/27/07 0:00,15,3
11014186,8791030701,1,8735010000,66,2007,7,27,GOA,Gadus chalcogrammus (walleye pollock),Non-gadoid fish remains ,143,200701,265,59.94,-147.21,152,158,6,12.4,,630,276-173,7/27/07 0:00,147,3
11014187,8791030701,3,8735010000,48,2007,7,27,GOA,Gadus chalcogrammus (walleye pollock),Non-gadoid fish remains ,143,200701,266,60.05,-146.62,107,114,9,12.6,,640,283-176,7/27/07 0:00,71,3
11014187,8791030701,3,8793010703,48,2007,7,27,GOA,Gadus chalcogrammus (walleye pollock),Shortfin eelpout Lycodes brevipes,143,200701,266,60.05,-146.62,107,114,9,12.6,,640,283-176,7/27/07 0:00,47,3
11014187,8791030701,3,8793010703,48,2007,7,27,GOA,Gadus chalcogrammus (walleye pollock),Shortfin eelpout Lycodes brevipes,143,200701,266,60.05,-146.62,107,114,9,12.6,,640,283-176,7/27/07 0:00,50,3
11014187,8791030701,3,8793010703,48,2007,7,27,GOA,Gadus chalcogrammus (walleye pollock),Shortfin eelpout Lycodes brevipes,143,200701,266,60.05,-146.62,107,114,9,12.6,,640,283-176,7/27/07 0:00,103,3
11014187,8791030701,3,8793010703,48,2007,7,27,GOA,Gadus chalcogrammus (walleye pollock),Shortfin eelpout Lycodes brevipes,143,200701,266,60.05,-146.62,107,114,9,12.6,,640,283-176,7/27/07 0:00,122,3
11014187,8791030701,3,8857040000,48,2007,7,27,GOA,Gadus chalcogrammus (walleye pollock),Pleuronectidae (flatfish) ,143,200701,266,60.05,-146.62,107,114,9,12.6,,640,283-176,7/27/07 0:00,84,3
11014190,8791030701,7,6179180100,42,2007,7,28,GOA,Gadus chalcogrammus (walleye pollock),Pandalidae (shrimp) Pandalus sp.,143,200701,271,59.91,-143.12,135,142,6,12.2,,640,325-173,7/28/07 0:00,17,3
11014190,8791030701,7,8735010000,42,2007,7,28,GOA,Gadus chalcogrammus (walleye pollock),Non-gadoid fish remains ,143,200701,271,59.91,-143.12,135,142,6,12.2,,640,325-173,7/28/07 0:00,47,3
11014190,8791030701,8,6179180100,36,2007,7,28,GOA,Gadus chalcogrammus (walleye pollock),Pandalidae (shrimp) Pandalus sp.,143,200701,271,59.91,-143.12,135,142,6,12.2,,640,325-173,7/28/07 0:00,15,3
11014190,8791030701,5,6179180000,42,2007,7,28,GOA,Gadus chalcogrammus (walleye pollock),Pandalidae (shrimp) ,143,200701,271,59.91,-143.12,135,142,6,12.2,,640,325-173,7/28/07 0:00,12,3
11014190,8791030701,5,6179180000,42,2007,7,28,GOA,Gadus chalcogrammus (walleye pollock),Pandalidae (shrimp) ,143,200701,271,59.91,-143.12,135,142,6,12.2,,640,325-173,7/28/07 0:00,23,3
11027223,8791030701,7,8735000000,57,2009,7,15,GOA,Gadus chalcogrammus (walleye pollock),Teleostei (fish) ,143,200901,226,58.74,-150.7,176,182,11,12.8,4.9,630,234-148,7/15/09 0:00,130,3
11028931,8791030701,721,6179180100,64,2007,6,15,GOA,Gadus chalcogrammus (walleye pollock),Pandalidae (shrimp) Pandalus sp.,94,200701,60,55.57,-160.21,177,183,17,5.6,2.9,610,119-78,6/15/07 0:00,80,3
11028931,8791030701,721,6179180100,64,2007,6,15,GOA,Gadus chalcogrammus (walleye pollock),Pandalidae (shrimp) Pandalus sp.,94,200701,60,55.57,-160.21,177,183,17,5.6,2.9,610,119-78,6/15/07 0:00,110,3
11028931,8791030701,721,6179180200,64,2007,6,15,GOA,Gadus chalcogrammus (walleye pollock),Pandalidae (shrimp) Pandalopsis sp.,94,200701,60,55.57,-160.21,177,183,17,5.6,2.9,610,119-78,6/15/07 0:00,65,3
11028931,8791030701,721,6179180200,64,2007,6,15,GOA,Gadus chalcogrammus (walleye pollock),Pandalidae (shrimp) Pandalopsis sp.,94,200701,60,55.57,-160.21,177,183,17,5.6,2.9,610,119-78,6/15/07 0:00,77,3
11028933,8791030701,17,6179180100,34,2007,6,21,GOA,Gadus chalcogrammus (walleye pollock),Pandalidae (shrimp) Pandalus sp.,94,200701,88,55.14,-156.81,244,250,15,6.6,5,620,160-68,6/21/07 0:00,40,3
11028939,8791030701,3,6179180104,54,2007,7,6,GOA,Gadus chalcogrammus (walleye pollock),Yellow-leg pandalid (shrimp) Pandalus tridens,94,200701,154,56.55,-153.57,143,149,9,10.5,4,630,199-100,7/6/07 0:00,18.1,3
11028939,8791030701,2,6179180104,72,2007,7,6,GOA,Gadus chalcogrammus (walleye pollock),Yellow-leg pandalid (shrimp) Pandalus tridens,94,200701,154,56.55,-153.57,143,149,9,10.5,4,630,199-100,7/6/07 0:00,12.8,3
11018475,8791030701,6,6179180104,37,2007,7,24,GOA,Gadus chalcogrammus (walleye pollock),Yellow-leg pandalid (shrimp) Pandalus tridens,94,200701,229,59.63,-144.73,135,143,6,12.8,5.5,640,306-167,7/24/07 0:00,9.9,3
11028949,8791030701,6,6179180104,43,2007,7,26,GOA,Gadus chalcogrammus (walleye pollock),Yellow-leg pandalid (shrimp) Pandalus tridens,94,200701,236,59.3,-141.55,198,205,6,12.8,5.1,640,344-160,7/26/07 0:00,7.7,3
11028949,8791030701,6,6179180104,43,2007,7,26,GOA,Gadus chalcogrammus (walleye pollock),Yellow-leg pandalid (shrimp) Pandalus tridens,94,200701,236,59.3,-141.55,198,205,6,12.8,5.1,640,344-160,7/26/07 0:00,8,3
11028949,8791030701,6,6179180104,43,2007,7,26,GOA,Gadus chalcogrammus (walleye pollock),Yellow-leg pandalid (shrimp) Pandalus tridens,94,200701,236,59.3,-141.55,198,205,6,12.8,5.1,640,344-160,7/26/07 0:00,8.7,3
11028949,8791030701,6,6179180104,43,2007,7,26,GOA,Gadus chalcogrammus (walleye pollock),Yellow-leg pandalid (shrimp) Pandalus tridens,94,200701,236,59.3,-141.55,198,205,6,12.8,5.1,640,344-160,7/26/07 0:00,11.1,3
11028949,8791030701,1,6179180104,44,2007,7,26,GOA,Gadus chalcogrammus (walleye pollock),Yellow-leg pandalid (shrimp) Pandalus tridens,94,200701,236,59.3,-141.55,198,205,6,12.8,5.1,640,344-160,7/26/07 0:00,16.1,3
11028949,8791030701,2,6179180104,45,2007,7,26,GOA,Gadus chalcogrammus (walleye pollock),Yellow-leg pandalid (shrimp) Pandalus tridens,94,200701,236,59.3,-141.55,198,205,6,12.8,5.1,640,344-160,7/26/07 0:00,9.4,3
11028949,8791030701,2,6179180104,45,2007,7,26,GOA,Gadus chalcogrammus (walleye pollock),Yellow-leg pandalid (shrimp) Pandalus tridens,94,200701,236,59.3,-141.55,198,205,6,12.8,5.1,640,344-160,7/26/07 0:00,11.1,3
11028949,8791030701,2,6179180104,45,2007,7,26,GOA,Gadus chalcogrammus (walleye pollock),Yellow-leg pandalid (shrimp) Pandalus tridens,94,200701,236,59.3,-141.55,198,205,6,12.8,5.1,640,344-160,7/26/07 0:00,14.7,3
11028949,8791030701,2,6179180104,45,2007,7,26,GOA,Gadus chalcogrammus (walleye pollock),Yellow-leg pandalid (shrimp) Pandalus tridens,94,200701,236,59.3,-141.55,198,205,6,12.8,5.1,640,344-160,7/26/07 0:00,16.9,3
11018483,8791030701,4,6179180100,38,2007,7,30,GOA,Gadus chalcogrammus (walleye pollock),Pandalidae (shrimp) Pandalus sp.,94,200701,254,58.15,-138.65,167,173,6,14.3,5.7,650,379-136,7/30/07 0:00,12.3,3
11018483,8791030701,1,8826010102,41,2007,7,30,GOA,Gadus chalcogrammus (walleye pollock),Pacific ocean perch Sebastes alutus,94,200701,254,58.15,-138.65,167,173,6,14.3,5.7,650,379-136,7/30/07 0:00,73,5
11018483,8791030701,2,6179180104,44,2007,7,30,GOA,Gadus chalcogrammus (walleye pollock),Yellow-leg pandalid (shrimp) Pandalus tridens,94,200701,254,58.15,-138.65,167,173,6,14.3,5.7,650,379-136,7/30/07 0:00,14.8,3
11018483,8791030701,2,6179180104,44,2007,7,30,GOA,Gadus chalcogrammus (walleye pollock),Yellow-leg pandalid (shrimp) Pandalus tridens,94,200701,254,58.15,-138.65,167,173,6,14.3,5.7,650,379-136,7/30/07 0:00,16.7,3
11028954,8791030701,1,8842120903,49,2007,7,30,GOA,Gadus chalcogrammus (walleye pollock),Daubed shanny Leptoclinus maculatus,94,200701,255,58.08,-138.45,187,193,9,13.9,5.8,650,382-134,7/30/07 0:00,11,3
11028954,8791030701,8,6179180104,50,2007,7,30,GOA,Gadus chalcogrammus (walleye pollock),Yellow-leg pandalid (shrimp) Pandalus tridens,94,200701,255,58.08,-138.45,187,193,9,13.9,5.8,650,382-134,7/30/07 0:00,9.6,3
11028954,8791030701,8,6179180104,50,2007,7,30,GOA,Gadus chalcogrammus (walleye pollock),Yellow-leg pandalid (shrimp) Pandalus tridens,94,200701,255,58.08,-138.45,187,193,9,13.9,5.8,650,382-134,7/30/07 0:00,10.5,3
11028954,8791030701,8,6179180104,50,2007,7,30,GOA,Gadus chalcogrammus (walleye pollock),Yellow-leg pandalid (shrimp) Pandalus tridens,94,200701,255,58.08,-138.45,187,193,9,13.9,5.8,650,382-134,7/30/07 0:00,12.1,3
11028954,8791030701,8,6179180104,50,2007,7,30,GOA,Gadus chalcogrammus (walleye pollock),Yellow-leg pandalid (shrimp) Pandalus tridens,94,200701,255,58.08,-138.45,187,193,9,13.9,5.8,650,382-134,7/30/07 0:00,12.5,3
11028954,8791030701,8,6179180104,50,2007,7,30,GOA,Gadus chalcogrammus (walleye pollock),Yellow-leg pandalid (shrimp) Pandalus tridens,94,200701,255,58.08,-138.45,187,193,9,13.9,5.8,650,382-134,7/30/07 0:00,16.2,3
11028954,8791030701,8,6179180104,50,2007,7,30,GOA,Gadus chalcogrammus (walleye pollock),Yellow-leg pandalid (shrimp) Pandalus tridens,94,200701,255,58.08,-138.45,187,193,9,13.9,5.8,650,382-134,7/30/07 0:00,17.5,3
11028954,8791030701,8,6179180104,50,2007,7,30,GOA,Gadus chalcogrammus (walleye pollock),Yellow-leg pandalid (shrimp) Pandalus tridens,94,200701,255,58.08,-138.45,187,193,9,13.9,5.8,650,382-134,7/30/07 0:00,18.1,3
11028954,8791030701,4,6179180104,51,2007,7,30,GOA,Gadus chalcogrammus (walleye pollock),Yellow-leg pandalid (shrimp) Pandalus tridens,94,200701,255,58.08,-138.45,187,193,9,13.9,5.8,650,382-134,7/30/07 0:00,11.8,3
11028954,8791030701,4,6179180104,51,2007,7,30,GOA,Gadus chalcogrammus (walleye pollock),Yellow-leg pandalid (shrimp) Pandalus tridens,94,200701,255,58.08,-138.45,187,193,9,13.9,5.8,650,382-134,7/30/07 0:00,15.4,3
11028955,8791030701,1,6174020000,48,2007,8,1,GOA,Gadus chalcogrammus (walleye pollock),Euphausiidae (euphausiid) ,94,200701,262,55.84,-134.89,182,189,13,14.2,5.8,650,425-84,8/1/07 0:00,19.1,3
11028955,8791030701,3,6179180104,44,2007,8,1,GOA,Gadus chalcogrammus (walleye pollock),Yellow-leg pandalid (shrimp) Pandalus tridens,94,200701,262,55.84,-134.89,182,189,13,14.2,5.8,650,425-84,8/1/07 0:00,6.80E-02,3
11018486,8791030701,6,6179180104,52,2007,8,2,GOA,Gadus chalcogrammus (walleye pollock),Yellow-leg pandalid (shrimp) Pandalus tridens,94,200701,266,55.51,-134.77,299,305,14,14.5,5.5,650,426-77,8/2/07 0:00,17.1,3
11028923,8791030701,1,6179180100,65,2007,5,31,GOA,Gadus chalcogrammus (walleye pollock),Pandalidae (shrimp) Pandalus sp.,94,200701,2,52.61,-169.34,161,168,13,4.2,3.9,610,7-Aug,5/31/07 0:00,9,3
11028922,8791030701,8,8762140000,56,2007,6,2,GOA,Gadus chalcogrammus (walleye pollock),Myctophidae (lanternfish) ,94,200701,8,53.02,-167.62,105,111,15,4.5,3.8,610,29-17,6/2/07 0:00,16,3
11028920,8791030701,5,8831021400,53,2007,6,3,GOA,Gadus chalcogrammus (walleye pollock),Cottoidei (sculpin) Hemilepidotus sp.,94,200701,11,53.36,-166.85,88,94,10,4.6,3.7,610,38-26,6/3/07 0:00,18,3
11028920,8791030701,5,8831021400,53,2007,6,3,GOA,Gadus chalcogrammus (walleye pollock),Cottoidei (sculpin) Hemilepidotus sp.,94,200701,11,53.36,-166.85,88,94,10,4.6,3.7,610,38-26,6/3/07 0:00,19.5,3
11028920,8791030701,5,8831021400,53,2007,6,3,GOA,Gadus chalcogrammus (walleye pollock),Cottoidei (sculpin) Hemilepidotus sp.,94,200701,11,53.36,-166.85,88,94,10,4.6,3.7,610,38-26,6/3/07 0:00,20,3
11028927,8791030701,1,8831021403,51,2007,6,8,GOA,Gadus chalcogrammus (walleye pollock),Yellow Irish lord Hemilepidotus jordani,94,200701,39,54.24,-162.72,62,69,19,6,3.4,610,88-47,6/8/07 0:00,22.5,3
11028927,8791030701,6,8755030201,60,2007,6,8,GOA,Gadus chalcogrammus (walleye pollock),Capelin Mallotus villosus,94,200701,39,54.24,-162.72,62,69,19,6,3.4,610,88-47,6/8/07 0:00,39,3
11028927,8791030701,6,8755030201,60,2007,6,8,GOA,Gadus chalcogrammus (walleye pollock),Capelin Mallotus villosus,94,200701,39,54.24,-162.72,62,69,19,6,3.4,610,88-47,6/8/07 0:00,58,3
11028927,8791030701,6,8831021400,60,2007,6,8,GOA,Gadus chalcogrammus (walleye pollock),Cottoidei (sculpin) Hemilepidotus sp.,94,200701,39,54.24,-162.72,62,69,19,6,3.4,610,88-47,6/8/07 0:00,20,
11028927,8791030701,6,8831021400,60,2007,6,8,GOA,Gadus chalcogrammus (walleye pollock),Cottoidei (sculpin) Hemilepidotus sp.,94,200701,39,54.24,-162.72,62,69,19,6,3.4,610,88-47,6/8/07 0:00,20,
11028927,8791030701,6,8831021400,60,2007,6,8,GOA,Gadus chalcogrammus (walleye pollock),Cottoidei (sculpin) Hemilepidotus sp.,94,200701,39,54.24,-162.72,62,69,19,6,3.4,610,88-47,6/8/07 0:00,20,
11028927,8791030701,6,8831021400,60,2007,6,8,GOA,Gadus chalcogrammus (walleye pollock),Cottoidei (sculpin) Hemilepidotus sp.,94,200701,39,54.24,-162.72,62,69,19,6,3.4,610,88-47,6/8/07 0:00,20.5,3
11028927,8791030701,6,8831021400,60,2007,6,8,GOA,Gadus chalcogrammus (walleye pollock),Cottoidei (sculpin) Hemilepidotus sp.,94,200701,39,54.24,-162.72,62,69,19,6,3.4,610,88-47,6/8/07 0:00,21,
11028927,8791030701,6,8831021400,60,2007,6,8,GOA,Gadus chalcogrammus (walleye pollock),Cottoidei (sculpin) Hemilepidotus sp.,94,200701,39,54.24,-162.72,62,69,19,6,3.4,610,88-47,6/8/07 0:00,21,
11028927,8791030701,6,8831021400,60,2007,6,8,GOA,Gadus chalcogrammus (walleye pollock),Cottoidei (sculpin) Hemilepidotus sp.,94,200701,39,54.24,-162.72,62,69,19,6,3.4,610,88-47,6/8/07 0:00,21,
11028927,8791030701,6,8831021400,60,2007,6,8,GOA,Gadus chalcogrammus (walleye pollock),Cottoidei (sculpin) Hemilepidotus sp.,94,200701,39,54.24,-162.72,62,69,19,6,3.4,610,88-47,6/8/07 0:00,21,
11028927,8791030701,6,8831021400,60,2007,6,8,GOA,Gadus chalcogrammus (walleye pollock),Cottoidei (sculpin) Hemilepidotus sp.,94,200701,39,54.24,-162.72,62,69,19,6,3.4,610,88-47,6/8/07 0:00,22,3
11028927,8791030701,6,8831021400,60,2007,6,8,GOA,Gadus chalcogrammus (walleye pollock),Cottoidei (sculpin) Hemilepidotus sp.,94,200701,39,54.24,-162.72,62,69,19,6,3.4,610,88-47,6/8/07 0:00,24.5,3
11028927,8791030701,4,8840030100,67,2007,6,8,GOA,Gadus chalcogrammus (walleye pollock),Bathymasteridae (ronquils) Bathymaster sp.,94,200701,39,54.24,-162.72,62,69,19,6,3.4,610,88-47,6/8/07 0:00,39,3
11018452,8791030701,1,6179180100,60,2007,6,10,GOA,Gadus chalcogrammus (walleye pollock),Pandalidae (shrimp) Pandalus sp.,94,200701,45,54.42,-161.93,137,143,15,5.5,2.8,610,98-51,6/10/07 0:00,9,3
11018452,8791030701,1,6179180100,60,2007,6,10,GOA,Gadus chalcogrammus (walleye pollock),Pandalidae (shrimp) Pandalus sp.,94,200701,45,54.42,-161.93,137,143,15,5.5,2.8,610,98-51,6/10/07 0:00,10,3
11018452,8791030701,1,6179180100,60,2007,6,10,GOA,Gadus chalcogrammus (walleye pollock),Pandalidae (shrimp) Pandalus sp.,94,200701,45,54.42,-161.93,137,143,15,5.5,2.8,610,98-51,6/10/07 0:00,10.5,3
11018452,8791030701,1,6179180100,60,2007,6,10,GOA,Gadus chalcogrammus (walleye pollock),Pandalidae (shrimp) Pandalus sp.,94,200701,45,54.42,-161.93,137,143,15,5.5,2.8,610,98-51,6/10/07 0:00,11,
11018452,8791030701,1,6179180100,60,2007,6,10,GOA,Gadus chalcogrammus (walleye pollock),Pandalidae (shrimp) Pandalus sp.,94,200701,45,54.42,-161.93,137,143,15,5.5,2.8,610,98-51,6/10/07 0:00,11,
11018452,8791030701,1,6179180100,60,2007,6,10,GOA,Gadus chalcogrammus (walleye pollock),Pandalidae (shrimp) Pandalus sp.,94,200701,45,54.42,-161.93,137,143,15,5.5,2.8,610,98-51,6/10/07 0:00,12,3
11018452,8791030701,1,6179180100,60,2007,6,10,GOA,Gadus chalcogrammus (walleye pollock),Pandalidae (shrimp) Pandalus sp.,94,200701,45,54.42,-161.93,137,143,15,5.5,2.8,610,98-51,6/10/07 0:00,20.5,3
11018452,8791030701,1,6179180101,60,2007,6,10,GOA,Gadus chalcogrammus (walleye pollock),Pink shrimp Pandalus eous,94,200701,45,54.42,-161.93,137,143,15,5.5,2.8,610,98-51,6/10/07 0:00,8.5,3
11018452,8791030701,1,6179180101,60,2007,6,10,GOA,Gadus chalcogrammus (walleye pollock),Pink shrimp Pandalus eous,94,200701,45,54.42,-161.93,137,143,15,5.5,2.8,610,98-51,6/10/07 0:00,9.5,3
11018452,8791030701,1,6179180101,60,2007,6,10,GOA,Gadus chalcogrammus (walleye pollock),Pink shrimp Pandalus eous,94,200701,45,54.42,-161.93,137,143,15,5.5,2.8,610,98-51,6/10/07 0:00,10,3
11018452,8791030701,1,6179180101,60,2007,6,10,GOA,Gadus chalcogrammus (walleye pollock),Pink shrimp Pandalus eous,94,200701,45,54.42,-161.93,137,143,15,5.5,2.8,610,98-51,6/10/07 0:00,10.5,3
11018452,8791030701,1,6179180101,60,2007,6,10,GOA,Gadus chalcogrammus (walleye pollock),Pink shrimp Pandalus eous,94,200701,45,54.42,-161.93,137,143,15,5.5,2.8,610,98-51,6/10/07 0:00,11,
11018452,8791030701,1,6179180101,60,2007,6,10,GOA,Gadus chalcogrammus (walleye pollock),Pink shrimp Pandalus eous,94,200701,45,54.42,-161.93,137,143,15,5.5,2.8,610,98-51,6/10/07 0:00,11,
11018452,8791030701,1,6179180101,60,2007,6,10,GOA,Gadus chalcogrammus (walleye pollock),Pink shrimp Pandalus eous,94,200701,45,54.42,-161.93,137,143,15,5.5,2.8,610,98-51,6/10/07 0:00,11,
11018452,8791030701,1,6179180101,60,2007,6,10,GOA,Gadus chalcogrammus (walleye pollock),Pink shrimp Pandalus eous,94,200701,45,54.42,-161.93,137,143,15,5.5,2.8,610,98-51,6/10/07 0:00,11.5,
11018452,8791030701,1,6179180101,60,2007,6,10,GOA,Gadus chalcogrammus (walleye pollock),Pink shrimp Pandalus eous,94,200701,45,54.42,-161.93,137,143,15,5.5,2.8,610,98-51,6/10/07 0:00,11.5,
11018452,8791030701,1,6179180101,60,2007,6,10,GOA,Gadus chalcogrammus (walleye pollock),Pink shrimp Pandalus eous,94,200701,45,54.42,-161.93,137,143,15,5.5,2.8,610,98-51,6/10/07 0:00,13,3
11018452,8791030701,1,6179180101,60,2007,6,10,GOA,Gadus chalcogrammus (walleye pollock),Pink shrimp Pandalus eous,94,200701,45,54.42,-161.93,137,143,15,5.5,2.8,610,98-51,6/10/07 0:00,14,3
11028931,8791030701,709,6179180000,36,2007,6,15,GOA,Gadus chalcogrammus (walleye pollock),Pandalidae (shrimp) ,94,200701,60,55.57,-160.21,177,183,17,5.6,2.9,610,119-78,6/15/07 0:00,50,3
11028931,8791030701,716,6179180000,41,2007,6,15,GOA,Gadus chalcogrammus (walleye pollock),Pandalidae (shrimp) ,94,200701,60,55.57,-160.21,177,183,17,5.6,2.9,610,119-78,6/15/07 0:00,90,3
11028931,8791030701,721,6179180100,64,2007,6,15,GOA,Gadus chalcogrammus (walleye pollock),Pandalidae (shrimp) Pandalus sp.,94,200701,60,55.57,-160.21,177,183,17,5.6,2.9,610,119-78,6/15/07 0:00,50,3
11028931,8791030701,721,6179180100,64,2007,6,15,GOA,Gadus chalcogrammus (walleye pollock),Pandalidae (shrimp) Pandalus sp.,94,200701,60,55.57,-160.21,177,183,17,5.6,2.9,610,119-78,6/15/07 0:00,57.5,3
11027168,8791030701,2,8791030701,51,2009,6,16,GOA,Gadus chalcogrammus (walleye pollock),Walleye pollock Gadus chalcogrammus,143,200901,88,56.84,-156.42,150,156,7,8.2,4,620,164-107,6/16/09 0:00,140,3
11025683,8791030701,1,8755030201,64,2009,6,16,GOA,Gadus chalcogrammus (walleye pollock),Capelin Mallotus villosus,143,200901,90,56.92,-156.2,180,186,12,8.8,4.3,620,167-109,6/16/09 0:00,60,3
11027172,8791030701,3,8755030201,28,2009,6,17,GOA,Gadus chalcogrammus (walleye pollock),Capelin Mallotus villosus,143,200901,94,57.25,-155.71,260,265,10,8.2,5.1,620,173-116,6/17/09 0:00,80,3
11027172,8791030701,3,8755030201,28,2009,6,17,GOA,Gadus chalcogrammus (walleye pollock),Capelin Mallotus villosus,143,200901,94,57.25,-155.71,260,265,10,8.2,5.1,620,173-116,6/17/09 0:00,90,3
11027172,8791030701,5,8755030201,22,2009,6,17,GOA,Gadus chalcogrammus (walleye pollock),Capelin Mallotus villosus,143,200901,94,57.25,-155.71,260,265,10,8.2,5.1,620,173-116,6/17/09 0:00,70,3
11027172,8791030701,7,8755030201,44,2009,6,17,GOA,Gadus chalcogrammus (walleye pollock),Capelin Mallotus villosus,143,200901,94,57.25,-155.71,260,265,10,8.2,5.1,620,173-116,6/17/09 0:00,80,3
11027172,8791030701,8,8755030201,44,2009,6,17,GOA,Gadus chalcogrammus (walleye pollock),Capelin Mallotus villosus,143,200901,94,57.25,-155.71,260,265,10,8.2,5.1,620,173-116,6/17/09 0:00,80,
11027172,8791030701,8,8755030201,44,2009,6,17,GOA,Gadus chalcogrammus (walleye pollock),Capelin Mallotus villosus,143,200901,94,57.25,-155.71,260,265,10,8.2,5.1,620,173-116,6/17/09 0:00,80,
11027172,8791030701,8,8755030201,44,2009,6,17,GOA,Gadus chalcogrammus (walleye pollock),Capelin Mallotus villosus,143,200901,94,57.25,-155.71,260,265,10,8.2,5.1,620,173-116,6/17/09 0:00,90,3
11027177,8791030701,3,8791030701,66,2009,6,18,GOA,Gadus chalcogrammus (walleye pollock),Walleye pollock Gadus chalcogrammus,143,200901,100,56.81,-154.44,65,71,11,7.3,5.7,620,188-106,6/18/09 0:00,140,3
