Hauljoin, Pred_nodc, Pred_specn, Prey_nodc, Pred_len, Year, Month, day, region, Pred_name, Prey_Name, Vessel, Cruise, Haul, Rlat, Rlong, Gear_depth, Bottom_depth, Start_hour, Surface_temp, Gear_temp, INPFC_Area, Stationid, Start_date, Prey_sz1, Prey_sex
11015313,8827020101,30,8755030201,46,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,90,
11015313,8827020101,30,8755030201,46,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,90,
11015313,8827020101,30,8755030201,46,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,96,
11015313,8827020101,30,8755030201,46,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,96,
11015313,8827020101,30,8755030201,46,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,97,3
11015313,8827020101,30,8755030201,46,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,98,3
11015313,8827020101,30,8755030201,46,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,104,3
11015313,8827020101,30,8755030201,46,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,107,3
11015313,8827020101,30,8755030201,46,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,111,3
11015313,8827020101,30,8755030201,46,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,113,3
11015313,8827020101,30,8755030201,46,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,117,3
11015313,8827020101,30,8755030201,46,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,124,3
11015313,8827020101,29,8735010000,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Non-gadoid fish remains ,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,43,5
11015313,8827020101,29,8735010000,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Non-gadoid fish remains ,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,48,5
11015313,8827020101,29,8735010000,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Non-gadoid fish remains ,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,54,5
11015313,8827020101,29,8735010000,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Non-gadoid fish remains ,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,55,5
11015313,8827020101,31,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,71,3
11015313,8827020101,31,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,74,3
11015313,8827020101,29,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,84,3
11015313,8827020101,31,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,86,3
11015313,8827020101,29,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,89,3
11015313,8827020101,29,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,90,3
11015313,8827020101,31,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,90,3
11015313,8827020101,29,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,91,3
11015313,8827020101,31,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,91,3
11015313,8827020101,31,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,92,3
11015063,8827020101,3,6179180101,64,2007,6,20,GOA,Anoplopoma fimbria (sablefish),Pink shrimp Pandalus eous,143,200701,102,56.48,-156.27,245,251,18,8.2,4.3,620,166-99,6/20/07 0:00,18,
11015063,8827020101,3,6179180101,64,2007,6,20,GOA,Anoplopoma fimbria (sablefish),Pink shrimp Pandalus eous,143,200701,102,56.48,-156.27,245,251,18,8.2,4.3,620,166-99,6/20/07 0:00,18,
11015063,8827020101,3,6179180101,64,2007,6,20,GOA,Anoplopoma fimbria (sablefish),Pink shrimp Pandalus eous,143,200701,102,56.48,-156.27,245,251,18,8.2,4.3,620,166-99,6/20/07 0:00,19,3
11015063,8827020101,3,6179180101,64,2007,6,20,GOA,Anoplopoma fimbria (sablefish),Pink shrimp Pandalus eous,143,200701,102,56.48,-156.27,245,251,18,8.2,4.3,620,166-99,6/20/07 0:00,20,3
11015063,8827020101,4,8791030701,68,2007,6,20,GOA,Anoplopoma fimbria (sablefish),Walleye pollock Gadus chalcogrammus,143,200701,102,56.48,-156.27,245,251,18,8.2,4.3,620,166-99,6/20/07 0:00,285.856,7
11015063,8827020101,5,6179180101,70,2007,6,20,GOA,Anoplopoma fimbria (sablefish),Pink shrimp Pandalus eous,143,200701,102,56.48,-156.27,245,251,18,8.2,4.3,620,166-99,6/20/07 0:00,19,3
11015063,8827020101,5,6179180101,70,2007,6,20,GOA,Anoplopoma fimbria (sablefish),Pink shrimp Pandalus eous,143,200701,102,56.48,-156.27,245,251,18,8.2,4.3,620,166-99,6/20/07 0:00,22,3
11015063,8827020101,2,6179180101,72,2007,6,20,GOA,Anoplopoma fimbria (sablefish),Pink shrimp Pandalus eous,143,200701,102,56.48,-156.27,245,251,18,8.2,4.3,620,166-99,6/20/07 0:00,28,3
11015063,8827020101,2,6179180101,72,2007,6,20,GOA,Anoplopoma fimbria (sablefish),Pink shrimp Pandalus eous,143,200701,102,56.48,-156.27,245,251,18,8.2,4.3,620,166-99,6/20/07 0:00,29,3
11015063,8827020101,2,6179180204,72,2007,6,20,GOA,Anoplopoma fimbria (sablefish),Sidestripe shrimp Pandalopsis dispar,143,200701,102,56.48,-156.27,245,251,18,8.2,4.3,620,166-99,6/20/07 0:00,29,3
11015063,8827020101,2,6179180204,72,2007,6,20,GOA,Anoplopoma fimbria (sablefish),Sidestripe shrimp Pandalopsis dispar,143,200701,102,56.48,-156.27,245,251,18,8.2,4.3,620,166-99,6/20/07 0:00,30,3
11015063,8827020101,8,6179180101,74,2007,6,20,GOA,Anoplopoma fimbria (sablefish),Pink shrimp Pandalus eous,143,200701,102,56.48,-156.27,245,251,18,8.2,4.3,620,166-99,6/20/07 0:00,13,3
11015063,8827020101,8,6179180101,74,2007,6,20,GOA,Anoplopoma fimbria (sablefish),Pink shrimp Pandalus eous,143,200701,102,56.48,-156.27,245,251,18,8.2,4.3,620,166-99,6/20/07 0:00,18,3
11015063,8827020101,8,6179180101,74,2007,6,20,GOA,Anoplopoma fimbria (sablefish),Pink shrimp Pandalus eous,143,200701,102,56.48,-156.27,245,251,18,8.2,4.3,620,166-99,6/20/07 0:00,20,
11015063,8827020101,8,6179180101,74,2007,6,20,GOA,Anoplopoma fimbria (sablefish),Pink shrimp Pandalus eous,143,200701,102,56.48,-156.27,245,251,18,8.2,4.3,620,166-99,6/20/07 0:00,20,
11015063,8827020101,8,6179180101,74,2007,6,20,GOA,Anoplopoma fimbria (sablefish),Pink shrimp Pandalus eous,143,200701,102,56.48,-156.27,245,251,18,8.2,4.3,620,166-99,6/20/07 0:00,20,
11015063,8827020101,9,6179180204,76,2007,6,20,GOA,Anoplopoma fimbria (sablefish),Sidestripe shrimp Pandalopsis dispar,143,200701,102,56.48,-156.27,245,251,18,8.2,4.3,620,166-99,6/20/07 0:00,28,3
11015313,8827020101,29,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,94,3
11015313,8827020101,31,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,94,
11015313,8827020101,31,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,94,
11015313,8827020101,29,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,95,3
11015313,8827020101,31,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,96,3
11015313,8827020101,29,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,97,3
11015313,8827020101,31,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,97,3
11015313,8827020101,29,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,100,3
11015313,8827020101,31,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,100,
11015313,8827020101,31,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,100,
11015313,8827020101,31,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,101,3
11015313,8827020101,31,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,102,3
11015313,8827020101,29,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,102,3
11015313,8827020101,31,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,103,
11015313,8827020101,31,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,103,
11015313,8827020101,29,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,104,3
11015313,8827020101,31,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,106,3
11015313,8827020101,31,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,107,3
11015313,8827020101,29,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,112,3
11015313,8827020101,29,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,114,3
11015313,8827020101,31,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,115,3
11015313,8827020101,29,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,116,3
11015313,8827020101,31,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,119,3
11015313,8827020101,31,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,120,3
11015313,8827020101,31,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,132,
11015313,8827020101,31,8755030201,47,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,132,
11015313,8827020101,27,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,62,3
11015313,8827020101,27,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,68,3
11015313,8827020101,27,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,70,3
11015313,8827020101,27,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,73,3
11015313,8827020101,27,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,75,3
11015313,8827020101,27,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,76,3
11015313,8827020101,27,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,77,3
11015313,8827020101,27,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,81,3
11015313,8827020101,27,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,82,
11015313,8827020101,27,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,82,
11015313,8827020101,27,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,87,3
11015313,8827020101,27,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,90,3
11015313,8827020101,27,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,91,3
11015313,8827020101,27,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,93,3
11015313,8827020101,27,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,94,
11015313,8827020101,27,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,94,
11015313,8827020101,27,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,95,3
11015313,8827020101,27,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,100,
11015313,8827020101,27,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,100,
11015313,8827020101,27,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,101,3
11015313,8827020101,27,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,104,
11015313,8827020101,27,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,104,
11015313,8827020101,27,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,107,3
11015313,8827020101,27,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,111,3
11015313,8827020101,27,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,112,3
11015313,8827020101,27,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,113,3
11015313,8827020101,27,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,116,3
11015313,8827020101,27,8755030201,49,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,122,3
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,89,3
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,90,3
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,92,3
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,93,
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,93,
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,93,
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,94,
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,94,
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,95,3
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,96,
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,96,
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,96,
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,96,
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,97,
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,97,
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,101,3
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,102,
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,102,
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,103,3
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,104,3
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,105,
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,105,
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,105,
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,107,3
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,108,
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,108,
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,108,
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,110,3
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,111,3
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,112,3
11015313,8827020101,28,8755030201,52,2003,7,5,GOA,Anoplopoma fimbria (sablefish),Capelin Mallotus villosus,147,200301,171,58.61,-152.69,69,76,18,11,6.9,630,210-146,7/5/03 0:00,116,3
